xflr5 v6.12

Wing name :        elevator
Wing polar name :  T1-110.0 mph-LLT
Freestream speed : 110.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -1.250     0.000  -0.504273   0.025068   0.006219   0.031287   0.000000   0.000000   0.025309   0.000000   0.000000   49.1744     0.5995
   -1.000     0.000  -0.484263   0.023963   0.006231   0.030194   0.000000   0.000000   0.028087   0.000000   0.000000   49.1744     0.6052
   -0.750     0.000  -0.464270   0.022912   0.006269   0.029181   0.000000   0.000000   0.030879   0.000000   0.000000   49.1744     0.6118
   -0.500     0.000  -0.444178   0.021900   0.006317   0.028216   0.000000   0.000000   0.033655   0.000000   0.000000   49.1744     0.6188
   -0.250     0.000  -0.422826   0.020794   0.006414   0.027208   0.000000   0.000000   0.036252   0.000000   0.000000   49.1744     0.6262
    0.000     0.000  -0.401619   0.019757   0.006486   0.026243   0.000000   0.000000   0.038859   0.000000   0.000000   49.1744     0.6348
    0.250     0.000  -0.380410   0.018775   0.006561   0.025336   0.000000   0.000000   0.041468   0.000000   0.000000   49.1744     0.6439
    0.500     0.000  -0.358991   0.017826   0.006662   0.024488   0.000000   0.000000   0.044053   0.000000   0.000000   49.1744     0.6543
    0.750     0.000  -0.336215   0.016818   0.006862   0.023680   0.000000   0.000000   0.046520   0.000000   0.000000   49.1744     0.6675
    1.000     0.000  -0.313533   0.015881   0.007047   0.022928   0.000000   0.000000   0.048999   0.000000   0.000000   49.1744     0.6819
    1.250     0.000  -0.290507   0.014981   0.007247   0.022227   0.000000   0.000000   0.051426   0.000000   0.000000   49.1744     0.6984
    1.500     0.000  -0.266259   0.014049   0.007546   0.021595   0.000000   0.000000   0.053683   0.000000   0.000000   49.1744     0.7175
    1.750     0.000  -0.239819   0.012997   0.008017   0.021014   0.000000   0.000000   0.055693   0.000000   0.000000   49.1744     0.7427
    2.000     0.000  -0.213090   0.012009   0.008461   0.020469   0.000000   0.000000   0.057694   0.000000   0.000000   49.1744     0.7839
    2.250     0.000  -0.186347   0.011108   0.008908   0.020016   0.000000   0.000000   0.059693   0.000000   0.000000   49.1744     0.8302
    2.500     0.000  -0.159600   0.010294   0.009358   0.019652   0.000000   0.000000   0.061692   0.000000   0.000000   49.1744     0.8861
    2.750     0.000  -0.132804   0.009564   0.009758   0.019322   0.000000   0.000000   0.063704   0.000000   0.000000   49.1744     0.9734
    3.000     0.000  -0.106732   0.008961   0.010058   0.019019   0.000000   0.000000   0.065785   0.000000   0.000000   49.1744     1.1217
    3.250     0.000  -0.081702   0.008493   0.010287   0.018779   0.000000   0.000000   0.067939   0.000000  -0.000000   49.1744     1.3671
    3.500     0.000  -0.056679   0.008100   0.010518   0.018618   0.000000   0.000000   0.070093   0.000000  -0.000000   49.1744     1.7958
    3.750     0.000  -0.031797   0.007789   0.010760   0.018549   0.000000   0.000000   0.072253   0.000000  -0.000000   49.1744     3.8347
    4.000     0.000  -0.007841   0.007592   0.010950   0.018542   0.000000   0.000000   0.074515   0.000000  -0.000000   49.1744    18.7815
    4.250     0.000   0.014180   0.007552   0.011001   0.018553   0.000000   0.000000   0.076972   0.000000  -0.000000   49.1744   -11.2934
    4.500     0.000   0.035681   0.007586   0.011051   0.018637   0.000000   0.000000   0.079467   0.000000  -0.000000   49.1744    -2.3104
    4.750     0.000   0.056962   0.007680   0.011103   0.018783   0.000000   0.000000   0.081983   0.000000  -0.000000   49.1744    -0.3125
    5.000     0.000   0.077820   0.007842   0.011161   0.019003   0.000000   0.000000   0.084543   0.000000  -0.000000   49.1744    -0.2594
    5.250     0.000   0.098671   0.008053   0.011233   0.019286   0.000000   0.000000   0.087101   0.000000  -0.000000   49.1744    -0.3501
    5.500     0.000   0.119147   0.008323   0.011299   0.019622   0.000000   0.000000   0.089707   0.000000  -0.000000   49.1744    -0.1334
    5.750     0.000   0.138459   0.008677   0.011331   0.020008   0.000000   0.000000   0.092433   0.000000  -0.000000   49.1744     0.3153
    6.000     0.000   0.157622   0.009077   0.011354   0.020431   0.000000   0.000000   0.095168   0.000000  -0.000000   49.1744     0.4202
    6.250     0.000   0.176687   0.009520   0.011384   0.020904   0.000000   0.000000   0.097913   0.000000  -0.000000   49.1744     0.4127
    6.500     0.000   0.195785   0.010007   0.011423   0.021430   0.000000   0.000000   0.100644   0.000000  -0.000000   49.1744     0.4018
    6.750     0.000   0.214840   0.010537   0.011464   0.022001   0.000000   0.000000   0.103377   0.000000  -0.000000   49.1744     0.4138
    7.000     0.000   0.233726   0.011114   0.011494   0.022607   0.000000   0.000000   0.106123  -0.000000  -0.000000   49.1744     0.5492
    7.250     0.000   0.252649   0.011736   0.011527   0.023263   0.000000   0.000000   0.108853  -0.000000  -0.000000   49.1744     0.7991
    7.500     0.000   0.271601   0.012401   0.011565   0.023966   0.000000   0.000000   0.111572  -0.000000  -0.000000   49.1744     1.0742
    7.750     0.000   0.290636   0.013109   0.011610   0.024719   0.000000   0.000000   0.114271  -0.000000  -0.000000   49.1744     0.7972
    8.000     0.000   0.309736   0.013865   0.011660   0.025525   0.000000   0.000000   0.116948  -0.000000  -0.000000   49.1744     0.4963
    8.250     0.000   0.328878   0.014665   0.011717   0.026382   0.000000   0.000000   0.119611  -0.000000  -0.000000   49.1744     0.4020
    8.500     0.000   0.348102   0.015509   0.011779   0.027289   0.000000   0.000000   0.122252  -0.000000  -0.000000   49.1744     0.5155
    8.750     0.000   0.367401   0.016400   0.011847   0.028247   0.000000   0.000000   0.124874  -0.000000  -0.000000   49.1744     0.4911
    9.000     0.000   0.386718   0.017336   0.011922   0.029258   0.000000   0.000000   0.127482  -0.000000  -0.000000   49.1744     0.3698
    9.250     0.000   0.406056   0.018318   0.011999   0.030317   0.000000   0.000000   0.130078  -0.000000  -0.000000   49.1744     0.2698
    9.500     0.000   0.425463   0.019349   0.012080   0.031429   0.000000   0.000000   0.132651  -0.000000  -0.000000   49.1744     0.2907
    9.750     0.000   0.444764   0.020424   0.012164   0.032588   0.000000   0.000000   0.135227  -0.000000  -0.000000   49.1744     0.3074
   10.000     0.000   0.464089   0.021548   0.012252   0.033800   0.000000   0.000000   0.137787  -0.000000  -0.000000   49.1744     0.3196
   10.250     0.000   0.483370   0.022727   0.012342   0.035069   0.000000   0.000000   0.140333  -0.000000  -0.000000   49.1744     0.3281
   10.500     0.000   0.502632   0.023952   0.012435   0.036387   0.000000   0.000000   0.142869  -0.000000  -0.000000   49.1744     0.3358
   10.750     0.000   0.521824   0.025227   0.012528   0.037755   0.000000   0.000000   0.145397  -0.000000  -0.000000   49.1744     0.3419
   11.000     0.000   0.541038   0.026547   0.012621   0.039168   0.000000   0.000000   0.147912  -0.000000  -0.000000   49.1744     0.3472
   11.250     0.000   0.560176   0.027908   0.012713   0.040620   0.000000   0.000000   0.150427  -0.000000  -0.000000   49.1744     0.3517
   11.500     0.000   0.579236   0.029297   0.012808   0.042105   0.000000   0.000000   0.152956  -0.000000  -0.000000   49.1744     0.3558
   11.750     0.000   0.598623   0.030752   0.012914   0.043666   0.000000   0.000000   0.155415  -0.000000  -0.000000   49.1744     0.3595
   12.000     0.000   0.618034   0.032240   0.013025   0.045265   0.000000   0.000000   0.157873  -0.000000  -0.000000   49.1744     0.3630
   12.250     0.000   0.637416   0.033766   0.013141   0.046907   0.000000   0.000000   0.160327  -0.000000  -0.000000   49.1744     0.3661
   12.500     0.000   0.656945   0.035339   0.013269   0.048608   0.000000   0.000000   0.162742  -0.000000  -0.000000   49.1744     0.3690
   12.750     0.000   0.676400   0.036953   0.013392   0.050345   0.000000   0.000000   0.165150  -0.000000  -0.000000   49.1744     0.3718
   13.000     0.000   0.695695   0.038603   0.013513   0.052116   0.000000   0.000000   0.167519  -0.000000  -0.000000   49.1744     0.3741
   13.250     0.000   0.715060   0.040305   0.013638   0.053943   0.000000   0.000000   0.169867  -0.000000  -0.000000   49.1744     0.3765
   13.500     0.000   0.734404   0.042036   0.013782   0.055818   0.000000   0.000000   0.172231  -0.000000  -0.000000   49.1744     0.3786
   13.750     0.000   0.753681   0.043806   0.013930   0.057736   0.000000   0.000000   0.174583  -0.000000  -0.000000   49.1744     0.3806
   14.000     0.000   0.772920   0.045611   0.014086   0.059697   0.000000   0.000000   0.176936  -0.000000  -0.000000   49.1744     0.3826
   14.250     0.000   0.792248   0.047457   0.014268   0.061725   0.000000   0.000000   0.179242  -0.000000  -0.000000   49.1744     0.3843
   14.500     0.000   0.811233   0.049306   0.014451   0.063757   0.000000   0.000000   0.181617  -0.000000  -0.000000   49.1744     0.3860
   14.750     0.000   0.830242   0.051201   0.014675   0.065875   0.000000   0.000000   0.183892  -0.000000  -0.000000   49.1744     0.3876
   15.000     0.000   0.849298   0.053143   0.014927   0.068070   0.000000   0.000000   0.186095  -0.000000  -0.000000   49.1744     0.3891
   15.250     0.000   0.868338   0.055130   0.015182   0.070312   0.000000   0.000000   0.188290  -0.000000  -0.000000   49.1744     0.3907
   15.500     0.000   0.887160   0.057140   0.015453   0.072592   0.000000   0.000000   0.190435  -0.000000  -0.000000   49.1744     0.3921
   15.750     0.000   0.905649   0.059137   0.015725   0.074863   0.000000   0.000000   0.192616  -0.000000  -0.000000   49.1744     0.3933
   16.000     0.000   0.923809   0.061149   0.016023   0.077172   0.000000   0.000000   0.194752  -0.000000  -0.000000   49.1744     0.3945
   16.250     0.000   0.941809   0.063188   0.016336   0.079525   0.000000   0.000000   0.196852  -0.000000  -0.000000   49.1744     0.3956
   16.500     0.000   0.959520   0.065250   0.016678   0.081928   0.000000   0.000000   0.198921  -0.000000  -0.000000   49.1744     0.3967
   16.750     0.000   0.976647   0.067314   0.017084   0.084399   0.000000   0.000000   0.200827  -0.000000  -0.000000   49.1744     0.3977
   17.000     0.000   0.992046   0.069312   0.017591   0.086903   0.000000   0.000000   0.202689  -0.000000  -0.000000   49.1744     0.3984
   17.250     0.000   1.004616   0.071179   0.018320   0.089500   0.000000   0.000000   0.204339  -0.000000  -0.000000   49.1744     0.3988
   17.500     0.000   1.016987   0.073041   0.019144   0.092185   0.000000   0.000000   0.205771  -0.000000  -0.000000   49.1744     0.3992
   17.750     0.000   1.029443   0.074901   0.020014   0.094915   0.000000   0.000000   0.207003  -0.000000  -0.000000   49.1744     0.3998
   18.000     0.000   1.039992   0.076651   0.021043   0.097694   0.000000   0.000000   0.207910  -0.000000  -0.000000   49.1744     0.4003
   18.250     0.000   1.050517   0.078449   0.022132   0.100581   0.000000   0.000000   0.208821   0.000000  -0.000000   49.1744     0.4008


