xflr5 v6.12

Wing name :        Q1noflaps
Wing polar name :  T1-210.0 mph-LLT
Freestream speed : 210.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   12.750     0.000   1.204738   0.032729   0.016596   0.049326   0.000000   0.000000   0.166014  -0.000000  -0.000000   93.8784     0.8207
   13.000     0.000   1.212070   0.033131   0.017435   0.050566   0.000000   0.000000   0.168935  -0.000000  -0.000000   93.8784     0.8179
   13.250     0.000   1.219248   0.033537   0.018317   0.051854   0.000000  -0.000000   0.171845  -0.000000  -0.000000   93.8784     0.8151
   13.500     0.000   1.227465   0.033994   0.019163   0.053157   0.000000  -0.000000   0.174774  -0.000000  -0.000000   93.8784     0.8125
   13.750     0.000   1.236498   0.034484   0.019984   0.054468   0.000000  -0.000000   0.177643  -0.000000  -0.000000   93.8784     0.8100
   14.000     0.000   1.245237   0.034963   0.020853   0.055816   0.000000  -0.000000   0.180356  -0.000000  -0.000000   93.8784     0.8077
   14.250     0.000   1.252904   0.035394   0.021812   0.057206   0.000000   0.000000   0.182880  -0.000000  -0.000000   93.8784     0.8055
   14.500     0.000   1.260509   0.035833   0.022795   0.058628   0.000000   0.000000   0.185302  -0.000000  -0.000000   93.8784     0.8033
   14.750     0.000   1.268990   0.036323   0.023752   0.060075   0.000000   0.000000   0.187750  -0.000000  -0.000000   93.8784     0.8013
   15.000     0.000   1.278692   0.036884   0.024639   0.061523   0.000000   0.000000   0.190275  -0.000000  -0.000000   93.8784     0.7994
   15.250     0.000   1.288556   0.037455   0.025527   0.062982   0.000000  -0.000000   0.192731  -0.000000  -0.000000   93.8784     0.7976
   15.500     0.000   1.296863   0.037940   0.026537   0.064478   0.000000   0.000000   0.195058  -0.000000  -0.000000   93.8784     0.7957
   15.750     0.000   1.304065   0.038374   0.027638   0.066012   0.000000  -0.000000   0.197220  -0.000000  -0.000000   93.8784     0.7938
   16.000     0.000   1.313074   0.038903   0.028681   0.067584   0.000000   0.000000   0.199256  -0.000000  -0.000000   93.8784     0.7923
   16.250     0.000   1.325293   0.039589   0.029712   0.069300   0.000000  -0.000000   0.200789   0.000000  -0.000000   93.8784     0.7918
   16.500     0.000   1.337365   0.040277   0.030816   0.071092   0.000000  -0.000000   0.202125   0.000000  -0.000000   93.8784     0.7915
   16.750     0.000   1.350519   0.041000   0.032013   0.073013   0.000000  -0.000000   0.202951   0.000000   0.000000   93.8784     0.7918
   17.000     0.000   1.363823   0.041732   0.033228   0.074960   0.000000  -0.000000   0.203645   0.000000   0.000000   93.8784     0.7923
   17.250     0.000   1.377205   0.042484   0.034630   0.077114   0.000000  -0.000000   0.204239   0.000000   0.000000   93.8784     0.7928
   17.500     0.000   1.390602   0.043273   0.036131   0.079404   0.000000  -0.000000   0.204930   0.000000   0.000000   93.8784     0.7932
   17.750     0.000   1.401740   0.043918   0.037663   0.081581   0.000000  -0.000000   0.206147   0.000000   0.000000   93.8784     0.7927
   18.000     0.000   1.411159   0.044520   0.039061   0.083582   0.000000  -0.000000   0.207452  -0.000000  -0.000000   93.8784     0.7919
   18.250     0.000   1.422639   0.045247   0.040542   0.085789   0.000000   0.000000   0.208394  -0.000000  -0.000000   93.8784     0.7917
   18.500     0.000   1.437713   0.046199   0.042175   0.088374   0.000000  -0.000000   0.209114  -0.000000  -0.000000   93.8784     0.7922
   18.750     0.000   1.452948   0.047179   0.043762   0.090940   0.000000  -0.000000   0.210015   0.000000   0.000000   93.8784     0.7925
   19.000     0.000   1.464233   0.047903   0.045373   0.093276   0.000000  -0.000000   0.210884   0.000000   0.000000   93.8784     0.7923
   19.250     0.000   1.474821   0.048596   0.046931   0.095527   0.000000  -0.000000   0.212047   0.000000  -0.000000   93.8784     0.7917
   19.500     0.000   1.484906   0.049292   0.048452   0.097744   0.000000  -0.000000   0.213365  -0.000000  -0.000000   93.8784     0.7908
   19.750     0.000   1.495510   0.050053   0.050081   0.100134   0.000000   0.000000   0.214494  -0.000000  -0.000000   93.8784     0.7902
   20.000     0.000   1.506113   0.050843   0.051890   0.102733   0.000000   0.000000   0.215435  -0.000000  -0.000000   93.8784     0.7898
   20.250     0.000   1.515678   0.051578   0.053680   0.105257   0.000000  -0.000000   0.216485  -0.000000  -0.000000   93.8784     0.7891
   20.500     0.000   1.526113   0.052373   0.055320   0.107694   0.000000  -0.000000   0.217717  -0.000000  -0.000000   93.8784     0.7883
   20.750     0.000   1.535777   0.053135   0.057045   0.110180   0.000000  -0.000000   0.218999   0.000000   0.000000   93.8784     0.7874
   21.000     0.000   1.543475   0.053764   0.058922   0.112686   0.000000   0.000000   0.220082   0.000000  -0.000000   93.8784     0.7864
   21.250     0.000   1.550414   0.054322   0.060792   0.115114   0.000000   0.000000   0.221065   0.000000   0.000000   93.8784     0.7854
   21.500     0.000   1.557807   0.054919   0.062636   0.117555   0.000000   0.000000   0.222083   0.000000   0.000000   93.8784     0.7844
   21.750     0.000   1.564266   0.055484   0.064623   0.120108   0.000000  -0.000000   0.223017   0.000000   0.000000   93.8784     0.7833
   22.000     0.000   1.570074   0.055997   0.066683   0.122681   0.000000   0.000000   0.223815   0.000000   0.000000   93.8784     0.7823
   22.250     0.000   1.575256   0.056460   0.068639   0.125099   0.000000  -0.000000   0.224766   0.000000   0.000000   93.8784     0.7810
   22.500     0.000   1.580880   0.056974   0.070541   0.127515   0.000000  -0.000000   0.225802   0.000000   0.000000   93.8784     0.7798
   22.750     0.000   1.584370   0.057330   0.072683   0.130014   0.000000  -0.000000   0.226371   0.000000   0.000000   93.8784     0.7786
   23.000     0.000   1.586237   0.057577   0.075031   0.132608   0.000000  -0.000000   0.226706   0.000000   0.000000   93.8784     0.7775
   23.250     0.000   1.588071   0.057828   0.077401   0.135228   0.000000  -0.000000   0.227123   0.000000   0.000000   93.8784     0.7762
   23.500     0.000   1.590904   0.058132   0.079634   0.137765   0.000000  -0.000000   0.227680   0.000000   0.000000   93.8784     0.7750
   23.750     0.000   1.592346   0.058349   0.082016   0.140365   0.000000  -0.000000   0.227957   0.000000   0.000000   93.8784     0.7738
