xflr5 v6.12

Wing name :        full
Wing polar name :  T1-250.0 mph-VLM2
Freestream speed : 250.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    3.500     0.000   0.960989   0.019510   0.007116   0.026625  -0.000000   0.000000   0.086673   0.000000   0.000000  111.7600     1.0538
    3.750     0.000   0.985701   0.020536   0.007434   0.027970  -0.000000   0.000000   0.081201   0.000000   0.000000  111.7600     1.0642
    4.000     0.000   1.010373   0.021588   0.007777   0.029365  -0.000000   0.000000   0.075710   0.000000   0.000000  111.7600     1.0740
    4.250     0.000   1.035002   0.022667   0.008126   0.030793  -0.000000   0.000000   0.070201   0.000000   0.000000  111.7600     1.0834
    4.500     0.000   1.059589   0.023772   0.008531   0.032304  -0.000000   0.000000   0.064671   0.000000   0.000000  111.7600     1.0924
    4.750     0.000   1.084132   0.024903   0.009143   0.034047  -0.000000   0.000000   0.059115  -0.000000   0.000000  111.7600     1.1010
    5.000     0.000   1.108629   0.026060   0.009897   0.035957  -0.000000   0.000000   0.053536  -0.000000   0.000000  111.7600     1.1093
    5.250     0.000   1.133081   0.027243   0.010899   0.038142  -0.000000   0.000000   0.047935  -0.000000   0.000000  111.7600     1.1172
    5.500     0.000   1.157484   0.028451   0.012097   0.040548  -0.000000   0.000000   0.042314  -0.000000   0.000000  111.7600     1.1248
    5.750     0.000   1.181839   0.029684   0.013534   0.043218  -0.000000   0.000000   0.036673  -0.000000   0.000000  111.7600     1.1322
    6.000     0.000   1.206144   0.030942   0.015164   0.046106  -0.000000   0.000000   0.031018  -0.000000   0.000000  111.7600     1.1392
    6.250     0.000   1.230398   0.032226   0.016878   0.049103  -0.000000   0.000000   0.025353  -0.000000   0.000000  111.7600     1.1460
    6.500     0.000   1.254600   0.033533   0.018693   0.052226  -0.000000   0.000000   0.019678  -0.000000   0.000000  111.7600     1.1526
    6.750     0.000   1.278749   0.034865   0.020695   0.055561  -0.000000   0.000000   0.013989  -0.000000   0.000000  111.7600     1.1589
    7.000     0.000   1.302843   0.036222   0.022824   0.059046  -0.000000   0.000000   0.008290  -0.000000   0.000000  111.7600     1.1651
    7.250     0.000   1.326882   0.037602   0.024911   0.062513  -0.000000   0.000000   0.002590  -0.000000   0.000000  111.7600     1.1710
    7.500     0.000   1.350864   0.039006   0.026918   0.065924  -0.000000   0.000000  -0.003113  -0.000000   0.000000  111.7600     1.1768
    7.750     0.000   1.374789   0.040434   0.028844   0.069278  -0.000000   0.000000  -0.008816  -0.000000   0.000000  111.7600     1.1823
    8.000     0.000   1.398655   0.041885   0.029825   0.071709  -0.000000   0.000000  -0.014474  -0.000000   0.000000  111.7600     1.1878
    8.250     0.000   1.422461   0.043358   0.031830   0.075189  -0.000000   0.000000  -0.020187  -0.000000   0.000000  111.7600     1.1930
    8.500     0.000   1.446207   0.044855   0.034172   0.079027  -0.000000   0.000000  -0.025922  -0.000000   0.000000  111.7600     1.1982


